sample	spearman_cor	similarity_score	MT	WT	t_statistic	df	p_value	mean_MT	mean_WT	padj	signif	delta_PSI
One_36	0.187962273769212	4.60765509376359	0.251637738264405	0.216176491848689	1.52684287440086	2.37894659820373	0.246774718031842	0.251637738264405	0.216176491848689	0.326686484313663	FALSE	0.035461246415716
One_37	0.230563180088042	4.3512072667965	0.399252438619293	0.190988492968258	15.2111193805082	2.05561318537863	0.00382784596478259	0.399252438619293	0.190988492968258	0.0114147741943816	TRUE	0.208263945651035
One_38	0.721237713906325	6.01961350796097	0.0658089333309901	0.115768843314236	-1.3029934973725	2.230494399087	0.310813002932436	0.0658089333309901	0.115768843314236	0.39485937617437	FALSE	-0.0499599099832459
One_39	0.762641833056738	5.05117413315394	0.00241343805986773	0.00226052767876867	0.17182761871981	3.89387059445115	0.872131814242238	0.00241343805986773	0.00226052767876867	0.905661205655711	FALSE	0.00015291038109906
One_4	0.677481172720072	7.68380955810731	0.348046496107902	0.165758632400221	24.1005781898665	3.07376443798082	0.000132427882332378	0.348046496107902	0.165758632400221	0.00212738985166207	TRUE	0.182287863707681
One_40	0.689257851247429	5.31245981518874	0.216794575854476	0.0949513073234159	34.4389484185224	2.00574772499987	0.000828222144796874	0.216794575854476	0.0949513073234159	0.00453861625919466	TRUE	0.12184326853106
One_41	0.650857459372839	4.97309255278747	0.125172404098377	0.114567868262625	1.8548548918708	3.8328190012584	0.14032870761202	0.125172404098377	0.114567868262625	0.197411571725384	FALSE	0.010604535835752
One_42	0.623900120093492	4.85948868877039	0.239482387277479	0.264297483213585	-0.400101719380502	3.99546261498888	0.70955013079019	0.239482387277479	0.264297483213585	0.766498839769013	FALSE	-0.024815095936106
One_43	0.784246575298958	6.86074051415941	0.245528436504042	0.278377651853087	-0.61526895822427	3.91759025800969	0.572317284350544	0.245528436504042	0.278377651853087	0.636191981264668	FALSE	-0.032849215349045
One_44	0.640077798747535	5.47455260300216	0.348877913238258	0.190788608046723	10.0051767509487	3.99933284556805	0.00056134820872852	0.348877913238258	0.190788608046723	0.0038826584437056	TRUE	0.158089305191535
One_45	0.569443434033819	5.44000247582531	0.25259592584154	0.184622254265374	1.13580872947419	3.20608857929753	0.333752099180323	0.25259592584154	0.184622254265374	0.413841311552059	FALSE	0.067973671576166
One_46	0.64976879793781	6.3888248108727	0.423746877376855	0.428459358228066	-0.11167317570461	3.96058511515922	0.916512912232736	0.423746877376855	0.428459358228066	0.935293914532587	FALSE	-0.00471248085121101
One_47	0.653068803135877	6.81925085496514	0.194304409464652	0.0527563309770016	13.1126787574772	3.75351842068896	0.000284689093488502	0.194304409464652	0.0527563309770016	0.00283871753981518	TRUE	0.14154807848765
One_48	0.660601572200301	5.52257139302316	0.0678754845351027	0.0300192683505197	5.92715125255851	3.45389724906353	0.00637507564359389	0.0678754845351027	0.0300192683505197	0.0161156734543643	TRUE	0.037856216184583
One_49	0.631736306066995	7.70278823860285	0.103871502664105	0.0659784850911657	3.18345333601461	2.28735545841803	0.0722174905232742	0.103871502664105	0.0659784850911657	0.113095315347769	FALSE	0.0378930175729393
One_5	0.665618442674371	7.59799615972958	0.117422825346748	0.0403742749819158	11.5223556057652	2.12071407723802	0.00600480312898853	0.117422825346748	0.0403742749819158	0.0153353433755707	TRUE	0.0770485503648322
One_50	0.61310014601378	4.81805694305694	0.388848663761208	0.250542250581172	3.95638764136188	2.20780721254365	0.0495104498417097	0.388848663761208	0.250542250581172	0.0830175219568062	FALSE	0.138306413180036
One_51	0.453806546669048	6.11487452605874	0.288862499805118	0.278346360719561	0.375673824205451	3.76431408829505	0.727362688237361	0.288862499805118	0.278346360719561	0.784040300307805	FALSE	0.010516139085557
One_52	0.640424864913946	7.58617676460941	0.0185536723574371	0.0221929884385362	-0.277424660132805	3.99384275882292	0.795221831407542	0.0185536723574371	0.0221929884385362	0.842595772001744	FALSE	-0.0036393160810991
One_53	0.695373394928102	7.75868771748751	0.102629317100214	0.213898518293427	-2.08558291989024	3.96747378670534	0.105925265714827	0.102629317100214	0.213898518293427	0.155607027510277	FALSE	-0.111269201193213
One_54	0.749140741538878	5.83491938606022	0.247872664306131	0.0460192034384819	14.7402413324775	3.88529178667114	0.000148666807405659	0.247872664306131	0.0460192034384819	0.00227879180030735	TRUE	0.201853460867649
One_55	0.673167700980883	6.60134039082429	0.357042247217239	0.220664542785115	7.37051840459734	3.66157762609021	0.00253264632433046	0.357042247217239	0.220664542785115	0.00882477289299459	TRUE	0.136377704432124
One_56	0.687860503946593	6.75753790426924	0.32784839308148	0.197812734065237	6.07827202777893	3.46289085948085	0.00583406697717564	0.32784839308148	0.197812734065237	0.0149761100754303	TRUE	0.130035659016243
One_57	0.73325696866126	8.23640250309256	0.120804697791165	0.06660342901283	5.51402739253607	2.79956889866362	0.0140564189391045	0.120804697791165	0.06660342901283	0.0292542748453754	TRUE	0.054201268778335
One_58	0.696196312118777	5.55273869078423	0.278974843564569	0.206462061063478	7.0357450059771	3.90967169750364	0.00234159373035472	0.278974843564569	0.206462061063478	0.0086378790941974	TRUE	0.072512782501091
One_59	0.407009162115444	6.35455096550976	0.336973048352691	0.256544228816687	16.6250701789783	2.08577527370097	0.00299252456078892	0.336973048352691	0.256544228816687	0.00955305917482618	TRUE	0.080428819536004
One_6	0.700745856605258	4.98991692193446	0.346373696108204	0.18191856600179	10.0177983064182	3.63890030286394	0.000886623904014663	0.346373696108204	0.18191856600179	0.00479933374129676	TRUE	0.164455130106414
One_60	0.525172740424526	5.68914272191827	0.360647942450879	0.220533509977479	7.31317937056189	3.66236602791306	0.00260011984974444	0.360647942450879	0.220533509977479	0.00882781745531369	TRUE	0.1401144324734
One_61	0.639840542456897	6.63855797648243	0.281767199837218	0.121476769425545	17.903385954853	2.51877966054866	0.00101220827564609	0.281767199837218	0.121476769425545	0.00515355870315293	TRUE	0.160290430411673
One_62	0.673500326329199	5.06521133012734	0.343201351065782	0.209988303200057	7.55281410786905	3.41086558210569	0.00303831885327889	0.343201351065782	0.209988303200057	0.0095764733476765	TRUE	0.133213047865725
One_63	0.435983750536222	4.43334867788063	0.096591934735041	0.0681599534163792	2.45439465499802	3.48344101009904	0.0795134335486617	0.096591934735041	0.0681599534163792	0.122974192258489	FALSE	0.0284319813186618
One_64	0.518321727039859	5.96490856154433	0.288558655167574	0.140379045651156	11.0438026855529	3.9293345685488	0.000420530062896567	0.288558655167574	0.140379045651156	0.00333535012049503	TRUE	0.148179609516418
One_65	0.586895039076367	4.78841718633654	0.362514340653979	0.290558969947675	2.17315420531284	3.17049380014269	0.113265263817957	0.362514340653979	0.290558969947675	0.164449275164264	FALSE	0.071955370706304
One_66	0.592934078058698	5.51596732969282	0.102619377666407	0.029063301992631	28.3948423153918	2.39657980210266	0.000435336863116822	0.102619377666407	0.029063301992631	0.00333535012049503	TRUE	0.073556075673776
One_67	0.576986930716816	5.52983984742354	0.330898895559328	0.18330169560246	12.9158666168963	3.71328090519074	0.000320198550527106	0.330898895559328	0.18330169560246	0.00306651688774036	TRUE	0.147597199956868
One_68	0.593799907584869	7.12587604883216	0.070681472300437	0.0436886512171102	18.4482910835489	2.78597687378036	0.000537329238749864	0.070681472300437	0.0436886512171102	0.00376887268869623	TRUE	0.0269928210833268
One_69	0.383655613546441	4.12560131077419	0.223986841525172	0.145817997843	22.6716060628979	2.42741112034273	0.000693326905414254	0.223986841525172	0.145817997843	0.00427497431458471	TRUE	0.078168843682172
One_7	0.698072857201748	5.34926302059057	0.343805657323216	0.213809013542089	2.72387113675934	3.53264690498647	0.060429203737605	0.343805657323216	0.213809013542089	0.0977069592900237	FALSE	0.129996643781127
One_70	0.672974814361964	7.98084296877062	0.231374571740194	0.119170286893241	8.82546476537855	3.81885223207761	0.001120636725661	0.231374571740194	0.119170286893241	0.00547134401352135	TRUE	0.112204284846953
One_71	0.614597807327881	5.94197999712706	0.378124204606506	0.16037545185297	23.730772519765	3.82348246715826	2.71013902457518e-05	0.378124204606506	0.16037545185297	0.00146388542082546	TRUE	0.217748752753536
One_72	0.643686703029085	5.97936289900576	0.177306856438932	0.106999133008113	3.71114785110141	3.55419455573292	0.025403263530743	0.177306856438932	0.106999133008113	0.0473813679337454	TRUE	0.070307723430819
One_73	0.349627867761439	6.83088900548375	0.493498800875087	0.497018022656373	-1.60733659947315	2.21362573836834	0.23725789777555	0.493498800875087	0.497018022656373	0.315920944096855	FALSE	-0.003519221781286
One_74	0.512549699029327	4.66282341155229	0.171980003772873	0.144229003319912	2.00307046267677	3.18479661125241	0.133583342103432	0.171980003772873	0.144229003319912	0.191162368872153	FALSE	0.027751000452961
One_75	0.622447514281924	6.89868886105091	0.444364495785326	0.357029345611631	7.42516795770893	2.19330479202399	0.0135984439256392	0.444364495785326	0.357029345611631	0.0285739454640013	TRUE	0.087335150173695
One_76	0.305909641180276	5.7705950760462	0.141160256455739	0.109069998892972	1.68367700891124	2.08149457074779	0.229393987370586	0.141160256455739	0.109069998892972	0.307919691942188	FALSE	0.032090257562767
One_77	0.545858565955334	7.14724183739814	0.232708652309093	0.145851977874154	10.4053075252539	2.3182143046186	0.00537765122910886	0.232708652309093	0.145851977874154	0.0142450548515756	TRUE	0.086856674434939
One_78	0.491398196814899	7.14418781510525	0.47938345070457	0.476915882262063	3.1576268909841	3.69648146041242	0.0382235558035518	0.47938345070457	0.476915882262063	0.0667906343514694	FALSE	0.00246756844250701
One_79	0.597307474456383	4.66621615636681	0.39445125227328	0.228287279378469	8.498462387414	2.81018700502421	0.00436596985663327	0.39445125227328	0.228287279378469	0.0123550293286731	TRUE	0.166163972894811
One_8	0.720274630954204	6.93471319775874	0.0875737799812895	0.0830528482905711	0.153375043221755	3.98035505135799	0.885563859928871	0.0875737799812895	0.0830528482905711	0.908851368384987	FALSE	0.0045209316907184
One_80	0.524046407670799	6.58690497529981	0.0520816124585357	0.0702219103860782	-1.82259550276146	3.10226070727556	0.162850603450121	0.0520816124585357	0.0702219103860782	0.225904179716324	FALSE	-0.0181402979275425
One_81	0.56774612339028	6.54031051845169	0.273169752072151	0.215608465608466	1.52098274446811	2.99375206998691	0.225791967127903	0.273169752072151	0.215608465608466	0.303903782782962	FALSE	0.057561286463685
One_82	0.527375312359315	7.9227163583613	0.377317598269549	0.381384681727065	-0.641426699792135	3.26450235901807	0.563459421469897	0.377317598269549	0.381384681727065	0.631702190384718	FALSE	-0.004067083457516
