sample	annot	name	MT	WT	delta_PSI	delta_PSI_pct	p_value	padj	signif
273	Two_12	Branch_Point	Rep_Two_MAP_mut_BP_1_6	0.194202802833545	0.0961688147666177	0.0980339880669273	9.80339880669273	0.00506670730496155	0.0135657002036067	TRUE
274	Two_120	AT_to_GC_50pct_2	Rep_Two_AT_to_GC_MAP_50pct_mutant_2	0.362914367683954	0.391048129543209	-0.0281337618592544	-2.81337618592544	0.466761389075715	0.54237490707739	FALSE
275	Two_121	AT_to_GC_50pct_3	Rep_Two_AT_to_GC_MAP_50pct_mutant_3	0.194909703121446	0.131080120240192	0.0638295828812544	6.38295828812544	0.0183748499136255	0.0357448252225997	TRUE
276	Two_122	AT_to_GC_50pct_4	Rep_Two_AT_to_GC_MAP_50pct_mutant_4	0.25586705270727	0.225336231895854	0.0305308208114167	3.05308208114167	0.186445893880566	0.255082569100335	FALSE
277	Two_123	AT_to_GC_50pct_5	Rep_Two_AT_to_GC_MAP_50pct_mutant_5	0.336053230188735	0.295678891247365	0.0403743389413705	4.03743389413705	0.231916052009416	0.310468263173896	FALSE
278	Two_124	GC_to_AT_10pct_1	Rep_Two_GC_to_AT_MAP_10pct_mutant_1	0.149611139829776	0.16395138694313	-0.0143402471133542	-1.43402471133542	0.731659272883732	0.786968289192437	FALSE
279	Two_125	GC_to_AT_10pct_2	Rep_Two_GC_to_AT_MAP_10pct_mutant_2	0.216331787434313	0.134213597992244	0.0821181894420694	8.21181894420694	0.0424604207074458	0.0731670917380901	TRUE
280	Two_126	GC_to_AT_10pct_3	Rep_Two_GC_to_AT_MAP_10pct_mutant_3	0.288589963811026	0.164676288605002	0.123913675206025	12.3913675206025	0.0313583579560549	0.0565813850076643	TRUE
281	Two_127	GC_to_AT_10pct_4	Rep_Two_GC_to_AT_MAP_10pct_mutant_4	0.343555779626537	0.219512260576161	0.124043519050375	12.4043519050375	0.00907821153148101	0.021325232748479	TRUE
282	Two_128	GC_to_AT_10pct_5	Rep_Two_GC_to_AT_MAP_10pct_mutant_5	0.365585278022548	0.117435422019492	0.248149856003055	24.8149856003055	2.66178887515038e-05	0.00146388542082546	TRUE
283	Two_129	GC_to_AT_20pct_1	Rep_Two_GC_to_AT_MAP_20pct_mutant_1	0.210149069416897	0.100537733615583	0.109611335801314	10.9611335801314	0.0025036159490116	0.00882477289299459	TRUE
284	Two_13	Branch_Point	Rep_Two_MAP_mut_BP_1_7	0.404258934402623	0.254958380795861	0.149300553606763	14.9300553606763	0.0130833792997728	0.0277256293246249	TRUE
285	Two_130	GC_to_AT_20pct_2	Rep_Two_GC_to_AT_MAP_20pct_mutant_2	0.326341143142606	0.2640268120032	0.0623143311394064	6.23143311394064	0.110898949446937	0.16243434360169	FALSE
286	Two_131	GC_to_AT_20pct_3	Rep_Two_GC_to_AT_MAP_20pct_mutant_3	0.104434048206884	0.0422625970829787	0.0621714511239057	6.21714511239057	8.09805151240094e-05	0.0019203950729408	TRUE
287	Two_132	GC_to_AT_20pct_4	Rep_Two_GC_to_AT_MAP_20pct_mutant_4	0.226308816561413	0.160924608149722	0.0653842084116907	6.53842084116907	0.0520619696060172	0.0864228695459885	FALSE
288	Two_133	GC_to_AT_20pct_5	Rep_Two_GC_to_AT_MAP_20pct_mutant_5	0.347051225355528	0.164135976381967	0.182915248973562	18.2915248973562	0.00157100674046008	0.00664119400907053	TRUE
289	Two_134	GC_to_AT_30pct_1	Rep_Two_GC_to_AT_MAP_30pct_mutant_1	0.14104034449289	0.0710067394968721	0.0700336049960176	7.00336049960176	0.00838532467436972	0.0202713188729909	TRUE
290	Two_135	GC_to_AT_30pct_2	Rep_Two_GC_to_AT_MAP_30pct_mutant_2	0.0910168368399509	0.0459087211698082	0.0451081156701428	4.51081156701427	0.00188293760519741	0.00744208672530406	TRUE
291	Two_136	GC_to_AT_30pct_3	Rep_Two_GC_to_AT_MAP_30pct_mutant_3	0.362985056666674	0.171301098525778	0.191683958140896	19.1683958140896	7.96129685491079e-05	0.0019203950729408	TRUE
292	Two_137	GC_to_AT_30pct_4	Rep_Two_GC_to_AT_MAP_30pct_mutant_4	0.0109115032047101	0.00789914500204925	0.00301235820266081	0.301235820266081	0.273146351234899	0.355161574190548	FALSE
293	Two_138	GC_to_AT_30pct_5	Rep_Two_GC_to_AT_MAP_30pct_mutant_5	0.183501908997657	0.108265099072423	0.075236809925234	7.5236809925234	0.0890731977410317	0.134013451586205	FALSE
294	Two_139	GC_to_AT_50pct_1	Rep_Two_GC_to_AT_MAP_50pct_mutant_1	0.371033844132375	0.423293623022437	-0.0522597788900619	-5.2259778890062	0.0689917047003699	0.109072599812013	FALSE
295	Two_14	Branch_Point	Rep_Two_MAP_mut_BP_1_8	0.29749983101072	0.0980185805447781	0.199481250465942	19.9481250465941	0.00232435007159939	0.0086378790941974	TRUE
296	Two_140	GC_to_AT_50pct_2	Rep_Two_GC_to_AT_MAP_50pct_mutant_2	0.314363904154597	0.123211758581702	0.191152145572895	19.1152145572895	0.000400975734782105	0.00332809859869147	TRUE
297	Two_141	GC_to_AT_50pct_3	Rep_Two_GC_to_AT_MAP_50pct_mutant_3	0.337405307963079	0.135329772043608	0.202075535919471	20.2075535919471	0.000116770771915084	0.00200523601426593	TRUE
298	Two_142	GC_to_AT_50pct_4	Rep_Two_GC_to_AT_MAP_50pct_mutant_4	0.302883911268614	0.124466451354145	0.178417459914469	17.8417459914469	0.00150959403856032	0.00648084337243999	TRUE
299	Two_143	GC_to_AT_50pct_5	Rep_Two_GC_to_AT_MAP_50pct_mutant_5	0.245712338727326	0.130688832632972	0.115023506094354	11.5023506094354	0.00364026287095251	0.0111217847222966	TRUE
300	Two_144	16to24_C3SS_Disrupted	Rep_Two_MAP_16to24_C3SS_Disrupted	0.346652850552175	0.203625038417046	0.143027812135129	14.3027812135129	0.00266558861708032	0.00890914853225503	TRUE
301	Two_145	16to24_C3SS_Restored	Rep_Two_MAP_16to24_C3SS_Restored	0.0670912547107053	0.0669904731496191	0.000100781561086186	0.0100781561086186	0.999001083293964	0.999759161068053	FALSE
302	Two_146	150_2_155_disrupted	Rep_Two_MAP_150_2_155_disrupted	0.0189468110334706	0.00522630220300886	0.0137205088304617	1.37205088304617	0.0181779683053068	0.035500502808011	TRUE
303	Two_147	150_2_155_Restored	Rep_Two_MAP_150_2_155_Restored	0.252596626234748	0.265922308900056	-0.0133256826653075	-1.33256826653075	0.807642187222124	0.850329406419911	FALSE
304	Two_148	AAA_to_CCC_Disrupted	Rep_Two_MAP_AAA_to_CCC_Disrupted	0.162457862435042	0.0800970157427319	0.0823608466923099	8.23608466923099	0.00135944387489415	0.00615457317906624	TRUE
305	Two_149	AAA_to_CCC_Restored	Rep_Two_MAP_AAA_to_CCC_Restored	0.107101640936841	0.0834650141218074	0.023636626815034	2.3636626815034	0.0804495915904878	0.123273528037117	FALSE
306	Two_15	Branch_Point	Rep_Two_MAP_mut_BP_5_6	0.345806412869308	0.179380869727471	0.166425543141837	16.6425543141837	0.000115071653860655	0.00200523601426593	TRUE
307	Two_150	AAAA_to_CCCC_Disrupted	Rep_Two_MAP_AAAA_to_CCCC_Disrupted	0.233217552254179	0.116315518821453	0.116902033432726	11.6902033432726	0.00453537769271094	0.0125478782831669	TRUE
308	Two_151	AAAA_to_CCCC_Restored	Rep_Two_MAP_AAAA_to_CCCC_Restored	0.345305708076488	0.213728860611701	0.131576847464788	13.1576847464788	0.00542159118313565	0.0142854624825479	TRUE
309	Two_152	AAATTAAAA_to_CCCAGCCCC_Disrupted	Rep_Two_MAP_AAATTAAAA_to_CCCAGCCCC_Disrupted	0.309509346076315	0.203443750330232	0.106065595746083	10.6065595746083	0.0464529213765167	0.0781539015050855	TRUE
310	Two_153	AAATTAAAA_to_CCCAGCCCC_Restored	Rep_Two_MAP_AAATTAAAA_to_CCCAGCCCC_Restored	0.492164071277285	0.496102395981982	-0.00393832470469668	-0.393832470469668	0.344381553130905	0.424509934304928	FALSE
311	Two_154	UUU_to_GGG_Disrupted	Rep_Two_MAP_UUU_to_GGG_Disrupted	0.00582543733872794	0.00499810281107123	0.000827334527656717	0.0827334527656717	0.570388382246568	0.635466251361948	FALSE
312	Two_155	UUU_to_GGG_Restored	Rep_Two_MAP_UUU_to_GGG_Restored	0.166826439316627	0.0795154575555759	0.0873109817610512	8.73109817610512	0.00316240759677366	0.00984299364495803	TRUE
313	Two_156	Can_2_TGF_Can	Rep_Two_MAP_Base_Revert_Can_2_TGF_Can_MAP_Base_MAP3K7_150_Copy	0.416089493221105	0.408978358827109	0.0071111343939958	0.71111343939958	0.815179231435398	0.854651067904902	FALSE
314	Two_157	Can_2_TGF_Can	Rep_Two_MAP_Base_Revert_Can_2_TGF_Can_MAP_Base_MAP3K7_150_Copy_2	0.234468811916118	0.121879572840171	0.112589239075947	11.2589239075947	0.00111608682081727	0.00547134401352135	TRUE
315	Two_158	Can_2_TGF_Can	Rep_Two_MAP_Base_Revert_Can_2_TGF_Can_MAP_Base_MAP3K7_150_Copy_3	0.27805888658535	0.187569450267632	0.0904894363177184	9.04894363177184	0.0578105742150721	0.0943923474069046	FALSE
316	Two_159	Can_2_TGF_Can	Rep_Two_MAP_Base_Revert_Can_2_TGF_Can_MAP_Base_MAP3K7_150_Copy_4	0.267075775520874	0.133476344982727	0.133599430538146	13.3599430538146	0.00118993611968378	0.00575328337478177	TRUE
317	Two_16	Branch_Point	Rep_Two_MAP_mut_BP_5_7	0.164609320193155	0.0881673893455477	0.0764419308476073	7.64419308476073	0.0459044751170529	0.0774929783331943	TRUE
318	Two_160	Can_2_TGF_Can	Rep_Two_MAP_Base_Revert_Can_2_TGF_Can_MAP_Base_MAP3K7_150_Copy_5	0.174564927435181	0.256310953725596	-0.0817460262904152	-8.17460262904152	0.0106521061437443	0.0238952651332642	TRUE
319	Two_161	C3SS_2_TGF_C3SS	Rep_Two_MAP_Base_Revert_C3SS_2_TGF_C3SS_MAP_Base_MAP3K7_150_Copy	0.298926290926743	0.353323031410462	-0.0543967404837193	-5.43967404837193	0.389589598450191	0.470911699097561	FALSE
320	Two_162	C3SS_2_TGF_C3SS	Rep_Two_MAP_Base_Revert_C3SS_2_TGF_C3SS_MAP_Base_MAP3K7_150_Copy_2	0.342945386133309	0.164110231383808	0.178835154749501	17.8835154749501	0.000933271434574594	0.00499751800449621	TRUE
321	Two_163	C3SS_2_TGF_C3SS	Rep_Two_MAP_Base_Revert_C3SS_2_TGF_C3SS_MAP_Base_MAP3K7_150_Copy_3	0.182945377379835	0.0625681524364976	0.120377224943338	12.0377224943338	1.95278477322479e-05	0.00146388542082546	TRUE
322	Two_164	C3SS_2_TGF_C3SS	Rep_Two_MAP_Base_Revert_C3SS_2_TGF_C3SS_MAP_Base_MAP3K7_150_Copy_4	0.352855818516689	0.169256395125832	0.183599423390857	18.3599423390857	1.71969313917378e-05	0.00146388542082546	TRUE
323	Two_165	C3SS_2_TGF_C3SS	Rep_Two_MAP_Base_Revert_C3SS_2_TGF_C3SS_MAP_Base_MAP3K7_150_Copy_5	0.0120948950291751	0.0100165562986698	0.00207833873050534	0.207833873050534	0.465269095153487	0.54237490707739	FALSE
324	Two_166	C3SS_2_TGF_C3SS	Rep_Two_MAP_Base_Revert_C3SS_2_TGF_C3SS_MAP_Base_MAP3K7_150_Copy_6	0.139883511027088	0.065663002368744	0.0742205086583443	7.42205086583443	0.0226390966936502	0.0431964373694935	TRUE
325	Two_167	C3SS_2_TGF_C3SS	Rep_Two_MAP_Base_Revert_C3SS_2_TGF_C3SS_MAP_Base_MAP3K7_150_Copy_7	0.141138832542296	0.0571043749047519	0.0840344576375437	8.40344576375437	5.32721312530499e-05	0.00167395493868689	TRUE
326	Two_168	C3SS_2_TGF_C3SS	Rep_Two_MAP_Base_Revert_C3SS_2_TGF_C3SS_MAP_Base_MAP3K7_150_Copy_8	0.0264235661758816	0.0233040339901511	0.00311953218573046	0.311953218573046	0.499057564808622	0.573973827424235	FALSE
327	Two_169	C3SS_2_TGF_C3SS	Rep_Two_MAP_Base_Revert_C3SS_2_TGF_C3SS_MAP_Base_MAP3K7_150_Copy_11	0.106345521914757	0.0755783609319033	0.0307671609828533	3.07671609828533	0.120296127412478	0.173546412519092	FALSE
328	Two_17	Branch_Point	Rep_Two_MAP_mut_BP_5_8	0.315778111425725	0.159156330175953	0.156621781249772	15.6621781249772	0.000654543017159419	0.00427497431458471	TRUE
329	Two_170	C3SS_2_TGF_C3SS	Rep_Two_MAP_Base_Revert_C3SS_2_TGF_C3SS_MAP_Base_MAP3K7_150_Copy_12	0.0155789036251553	0.00489138838332486	0.0106875152418304	1.06875152418304	0.00779972598279229	0.0190405075462282	TRUE
330	Two_171	Can_2_TGF_C3SS	Rep_Two_MAP_Can_replaced_w_TGF_C3SS	0.363270674970238	0.397964460572795	-0.0346937856025567	-3.46937856025567	0.540409387053398	0.615844106985337	FALSE
331	Two_172	Can_2_TGF_Can	Rep_Two_MAP_Can_replaces_w_TGF_Can	0.208525413169812	0.228575168980626	-0.0200497558108145	-2.00497558108145	0.63127371084499	0.69706054989092	FALSE
332	Two_173	C3SS_2_TGF_C3SS	Rep_Two_MAP_C3SS_replaced_w_TGF_C3SS	0.157260487508971	0.0090605928405914	0.14819989466838	14.819989466838	0.000641722112554773	0.00426103482736369	TRUE
333	Two_174	C3SS_2_TGF_Can	Rep_Two_MAP_C3SS_replaced_w_TGF_Can	0.00772166369662623	0.00410276330945914	0.00361890038716709	0.361890038716709	0.061737181733776	0.099177795172324	FALSE
334	Two_175	Can_2_TGF_Can	Rep_Two_MAP_SS_replaced_w_TGF_SS	0.182782698987221	0.114838182420546	0.0679445165666746	6.79445165666746	0.0560843911682584	0.0921341491287492	FALSE
335	Two_176	Swap_C3SS_2_Can	Rep_Two_MAP_Swapped_C3SS_w_Canonical	0.0987603812230854	0.0789349053767812	0.0198254758463041	1.98254758463041	0.565658574854868	0.631702190384718	FALSE
336	Two_177	Swap_TGF_150	Rep_Two_MAP_Swapped_TGF_150	0.482663712459457	0.492214581978639	-0.0095508695191821	-0.95508695191821	0.172136396559599	0.237462397470028	FALSE
337	Two_178	KHSRP_Double_Mutant	Rep_Two_MAP_KHSRP_Double_Mutant	0.128541411081975	0.124667821286029	0.0038735897959461	0.38735897959461	0.953393503096946	0.961113288547123	FALSE
338	Two_179	Swap_BPs	Rep_Two_MAP_Swap_BP1_BP2	0.0181422360372445	0.0111207633175098	0.00702147271973475	0.702147271973475	0.00849492162292109	0.0204370578174623	TRUE
339	Two_18	Branch_Point	Rep_Two_MAP_mut_BP_6_7	0.0811771654713178	0.0539417077094539	0.0272354577618638	2.72354577618638	0.0633481696339065	0.10143854815976	FALSE
340	Two_180	Swap_C3SS_2_Can	Rep_Two_MAP_Swap_C3SS_w_3SS	0.490259627073246	0.490395399291507	-0.000135772218261221	-0.0135772218261221	0.939749567058687	0.953094000725185	FALSE
341	Two_181	BP1_AA_2_GGG	Rep_Two_MAP_BP1_AAA_2_GGG	0.0428292073116277	0.0223929270643417	0.020436280247286	2.0436280247286	0.0252962002186067	0.0473590515370907	TRUE
342	Two_182	BP1_Duped_2_BP2	Rep_Two_MAP_BP1_cloned_2_BP2	0.111920717364044	0.102506300055484	0.00941441730856016	0.941441730856016	0.03283648512313	0.0584020342547099	TRUE
343	Two_183	BP2_Duped_2_BP1	Rep_Two_MAP_BP2_Cloned_to_BP1	0.256876330601073	0.212580615410322	0.044295715190751	4.4295715190751	0.20741805918471	0.280690743135831	FALSE
344	Two_184	KHSRP_One_GGG	Rep_Two_MAP_KHSRP_One_GGG	0.353953117778689	0.235367232849796	0.118585884928894	11.8585884928894	0.00896239074516262	0.021325232748479	TRUE
345	Two_185	KHSRP_Two_GGG	Rep_Two_MAP_KHSRP_Two_GGG	0.305251857927978	0.12024082985022	0.185011028077758	18.5011028077758	0.00224166745252813	0.00845719993453795	TRUE
346	Two_186	Strengthen_C3SS_Py	Rep_Two_MAP_Strengthen_C3SS_Py	0.00785062870337565	0.0031669901320646	0.00468363857131105	0.468363857131105	0.014114607348972	0.0292542748453754	TRUE
347	Two_187	Strengthen_C3SS_Py	Rep_Two_MAP_Strengthen_C3SS_Py_Copy	0.0161116650534665	0.00937063153181381	0.00674103352165264	0.674103352165264	0.100270121869901	0.148173651902702	FALSE
348	Two_188	Strengthen_C3SS_Py	Rep_Two_MAP_Strengthen_C3SS_Py_Copy_2	0.225900011005013	0.165019238684914	0.0608807723200986	6.08807723200986	0.0448896291608941	0.0762970488809736	TRUE
349	Two_189	Strengthen_C3SS_Py	Rep_Two_MAP_Strengthen_C3SS_Py_Copy_3	0.377065678687216	0.104753236881852	0.272312441805364	27.2312441805364	2.67265997023572e-05	0.00146388542082546	TRUE
350	Two_19	Branch_Point	Rep_Two_MAP_mut_BP_6_8	0.347008124856534	0.167622756631284	0.17938536822525	17.938536822525	0.000822350848412288	0.00453861625919466	TRUE
351	Two_190	Strengthen_Can_Py	Rep_Two_MAP_Strengthen_Can_PyTract	0.267162317961049	0.165723691744127	0.101438626216922	10.1438626216922	0.00380516385737369	0.0114147741943816	TRUE
352	Two_191	Strengthen_Can_Py	Rep_Two_MAP_Strengthen_Can_PyTract_Copy	0.308186036120603	0.155433706056021	0.152752330064582	15.2752330064582	0.00252530398209272	0.00882477289299459	TRUE
353	Two_192	Strengthen_Can_Py	Rep_Two_MAP_Strengthen_Can_PyTract_Copy_2	0.279982648878435	0.165852754781657	0.114129894096778	11.4129894096778	0.00345994715472068	0.010702196789136	TRUE
354	Two_193	Weaken_C3SS_Py	Rep_Two_MAP_Weaken_C3SS_PyTract	0.086437000583109	0.135431303488841	-0.0489943029057318	-4.89943029057318	0.236461566196722	0.31570471840742	FALSE
355	Two_194	Weaken_C3SS_Py	Rep_Two_MAP_Weaken_C3SS_PyTract_Copy	0.446726567893016	0.316395584783817	0.130330983109199	13.0330983109199	3.77558421457031e-05	0.00146388542082546	TRUE
356	Two_195	Weaken_C3SS_Py	Rep_Two_MAP_Weaken_C3SS_PyTract_Copy_2	0.0807957550231889	0.0856677604588658	-0.00487200543567687	-0.487200543567687	0.886951335411855	0.908851368384987	FALSE
357	Two_196	Weaken_C3SS_Py	Rep_Two_MAP_Weaken_C3SS_PyTract_Copy_3	0.390719994686144	0.271380447953503	0.11933954673264	11.933954673264	0.0242717794258648	0.0459594910801546	TRUE
358	Two_197	Weaken_C3SS_Py	Rep_Two_MAP_Weaken_C3SS_PyTract_Copy_4	0.446044504735449	0.367740993176057	0.0783035115593916	7.83035115593916	0.00017833279512382	0.0023894588637175	TRUE
359	Two_198	Weaken_C3SS_Py	Rep_Two_MAP_Weaken_C3SS_PyTract_Copy_5	0.239963430164775	0.168949959058115	0.0710134711066603	7.10134711066603	0.0112969662457349	0.0247977006364579	TRUE
360	Two_199	Weaken_Can_Py	Rep_Two_MAP_Weaken_Canonical_PyTract	0.490181049053709	0.495087097571294	-0.00490604851758486	-0.490604851758486	0.372997990558083	0.456395575670578	FALSE
361	Two_2	Branch_Point	Rep_Two_MAP_mut_BP_2	0.3083290057836	0.15016687367497	0.15816213210863	15.816213210863	0.000287242281384233	0.00283871753981518	TRUE
362	Two_20	Branch_Point	Rep_Two_MAP_mut_BP_7_8	0.325187735853666	0.14539982841757	0.179787907436096	17.9787907436096	0.000208929723555888	0.00247730957930553	TRUE
363	Two_200	Weaken_Can_Py	Rep_Two_MAP_Weaken_Canonical_PyTract_Copy	0.118388589498902	0.152641799804887	-0.0342532103059851	-3.42532103059851	0.135430889069263	0.192094190729441	FALSE
364	Two_201	Weaken_Can_Py	Rep_Two_MAP_Weaken_Canonical_PyTract_Copy_2	0.0796001286750018	0.0528556129101495	0.0267445157648523	2.67445157648523	0.270978276348134	0.353264873354374	FALSE
365	Two_202	Weaken_Can_Py	Rep_Two_MAP_Weaken_Canonical_PyTract_Copy_3	0.474178257980925	0.48314687786579	-0.00896861988486469	-0.896861988486469	0.402430530508322	0.481349534874507	FALSE
366	Two_203	Weaken_Can_Py	Rep_Two_MAP_Weaken_Canonical_PyTract_Copy_4	0.479174601042568	0.489663778218386	-0.0104891771758181	-1.04891771758181	0.340262597892311	0.420473383995957	FALSE
367	Two_204	Weaken_Can_Py	Rep_Two_MAP_Weaken_Canonical_PyTract_Copy_5	0.18368556994542	0.192703263298165	-0.00901769335274497	-0.901769335274497	0.873594882405075	0.905661205655711	FALSE
368	Two_205	WT	Rep_Two_MAP_Base_150	0.226257970212908	0.0953478087600163	0.130910161452891	13.0910161452891	0.000426169224083703	0.00333535012049503	TRUE
369	Two_206	NAGNAG	Rep_Two_map_nagnag_var1	0.0955310805940494	0.0520934381298398	0.0434376424642096	4.34376424642096	0.120576423155835	0.173546412519092	FALSE
370	Two_207	NAGNAG	Rep_Two_map_nagnag_var2	0.0568839904402385	0.0134343121141102	0.0434496783261283	4.34496783261283	0.000182328186388082	0.0023894588637175	TRUE
371	Two_208	NAGNAG	Rep_Two_map_nagnag_var3	0.225556701797674	0.180414228480743	0.0451424733169317	4.51424733169317	0.290697838170988	0.37215301647597	FALSE
372	Two_209	NAGNAG	Rep_Two_map_nagnag_var4	0.154453302121861	0.160340434416556	-0.00588713229469565	-0.588713229469565	0.88633561134492	0.908851368384987	FALSE
373	Two_21	Branch_Point	Rep_Two_MAP_C3SS_BPS_TNA_1	0.23184804664222	0.161653405129418	0.0701946415128023	7.01946415128023	0.257118150450252	0.338742960116998	FALSE
374	Two_210	NAGNAG	Rep_Two_map_nagnag_var5	0.454891451288849	0.477130140628783	-0.0222386893399343	-2.22386893399343	0.261286140211046	0.343325851781269	FALSE
375	Two_211	NAGNAG	Rep_Two_map_nagnag_var6	0.342717768002818	0.15784956713176	0.184868200871057	18.4868200871057	4.75996267393213e-05	0.00167395493868689	TRUE
376	Two_212	NAGNAG	Rep_Two_map_nagnag_var7	0.371271806865682	0.36380853644351	0.00746327042217115	0.746327042217115	0.876563656879624	0.905661205655711	FALSE
377	Two_213	NAGNAG	Rep_Two_map_nagnag_var8	0.114430251275159	0.139608558973483	-0.0251783076983247	-2.51783076983247	0.515667572419333	0.588996447396394	FALSE
378	Two_214	NAGNAG	Rep_Two_map_nagnag_var9	0.0604017405267052	0.037609811645375	0.0227919288813301	2.27919288813301	0.404781346877906	0.482251461112912	FALSE
379	Two_215	NAGNAG	Rep_Two_map_nagnag_var10	0.234501836993681	0.208361294184871	0.0261405428088096	2.61405428088096	0.512678547026958	0.586928543492931	FALSE
380	Two_216	NAGNAG	Rep_Two_map_nagnag_var11	0.0322257061289589	0.0110309584742023	0.0211947476547566	2.11947476547566	0.00432607592092099	0.0123550293286731	TRUE
381	Two_217	NAGNAG	Rep_Two_map_nagnag_var12	0.143458371934693	0.214071502955785	-0.0706131310210922	-7.06131310210922	0.278997388386273	0.359289925379833	FALSE
382	Two_218	NAGNAG	Rep_Two_map_nagnag_var13	0.389851618021832	0.438774114825208	-0.048922496803376	-4.8922496803376	0.279207231168665	0.359289925379833	FALSE
383	Two_219	NAGNAG	Rep_Two_map_nagnag_var15	0.44951810758852	0.447595471510621	0.0019226360778995	0.19226360778995	0.937112831790118	0.952412633125466	FALSE
384	Two_22	Branch_Point	Rep_Two_MAP_C3SS_BPS_TNA_2	0.172718772602368	0.0751171486927164	0.0976016239096515	9.76016239096515	0.000523353155515294	0.00372328387780881	TRUE
385	Two_220	NAGNAG	Rep_Two_map_nagnag_var16	0.023959784485921	0.0124588424430002	0.0115009420429209	1.15009420429209	0.00999625967967654	0.0227312206414562	TRUE
386	Two_221	HNRNPDL_Double	Rep_Two_MAP_HNRNPDL_Double	0.347260846398341	0.17961698680875	0.167643859589591	16.7643859589591	9.48382986341831e-05	0.0019678946966593	TRUE
387	Two_222	HNRNPDL_Single	Rep_Two_MAP_HNRNPDL_Single	0.352468713264289	0.210324021006343	0.142144692257946	14.2144692257946	0.00458197868213167	0.0126067700756993	TRUE
388	Two_223	HNRNPDL_Triple	Rep_Two_MAP_HNRNPDL_Triple	0.0212815905975849	0.0067228137511679	0.014558776846417	1.4558776846417	0.0129980334216881	0.0276624813846182	TRUE
389	Two_224	KHSRP_insertion	Rep_Two_MAP_KHSRP_2X_at_Canonical	0.460542073581459	0.478060854246428	-0.0175187806649697	-1.75187806649697	0.313377503427906	0.396096438342886	FALSE
390	Two_225	KSHRP_X7	Rep_Two_MAP_KHSRP_7X	0.0091630074098481	0.00411247596047775	0.00505053144937035	0.505053144937035	0.0279968860575225	0.0512590046200229	TRUE
391	Two_226	KHSRP_Triple_Mutant	Rep_Two_MAP_KHSRP_Triple_Mutant	0.249131712089501	0.121350918365217	0.127780793724284	12.7780793724284	0.000459186348002023	0.00336286472507364	TRUE
392	Two_227	PABN1L_Mutant	Rep_Two_MAP_PABN1L_52_AAAAA_to_CCCCC	0.197615565834211	0.0920985062533152	0.105517059580896	10.5517059580896	0.00813968758318234	0.0197734849581698	TRUE
393	Two_228	SFPQ_Deletion	Rep_Two_MAP_SFPQ_Deletion	0.35260479230078	0.221915234234635	0.130689558066146	13.0689558066146	0.0106381805747917	0.0238952651332642	TRUE
394	Two_229	Dinuc_Shuffle	Rep_Two_MAP_dinuc_shuffled_1	0.407435488065671	0.224949344376579	0.182486143689092	18.2486143689092	0.00130130703085249	0.00605635887150459	TRUE
395	Two_23	Branch_Point	Rep_Two_MAP_C3SS_BPS_TNA_3	0.122253854206388	0.0572387347722048	0.0650151194341829	6.50151194341829	0.073777215585788	0.115175715867468	FALSE
396	Two_230	Dinuc_Shuffle	Rep_Two_MAP_dinuc_shuffled_2	0.209588786428188	0.0854950295731273	0.12409375685506	12.409375685506	0.0118177290879712	0.0256003879029177	TRUE
397	Two_231	Dinuc_Shuffle	Rep_Two_MAP_dinuc_shuffled_3	0.173209269588021	0.052745554405814	0.120463715182207	12.0463715182207	0.00246956487449142	0.00882477289299459	TRUE
398	Two_232	Dinuc_Shuffle	Rep_Two_MAP_dinuc_shuffled_4	0.332668097277478	0.222705846133595	0.109962251143883	10.9962251143883	0.00126849395737342	0.00601628562639966	TRUE
399	Two_233	Dinuc_Shuffle	Rep_Two_MAP_dinuc_shuffled_5	0.415093122173559	0.262299378390251	0.152793743783308	15.2793743783308	0.0174738074876797	0.0343950835132983	TRUE
400	Two_234	RBP_Block_Four	Rep_Two_MAP_RBP_Block_four_au_rich	0.178532454372849	0.066832050492207	0.111700403880642	11.1700403880642	0.00043281130444419	0.00333535012049503	TRUE
401	Two_235	RBP_Block_Four	Rep_Two_MAP_RBP_Block_four_invert	0.341279317028348	0.200216950062673	0.141062366965675	14.1062366965675	0.00135182548354185	0.00615457317906624	TRUE
402	Two_236	RBP_Block_Four	Rep_Two_MAP_RBP_Block_four_point	0.0623806177771152	0.0282004271078902	0.0341801906692249	3.41801906692249	2.98175833876809e-05	0.00146388542082546	TRUE
403	Two_237	RBP_Block_Four	Rep_Two_MAP_RBP_Block_four_shuffle	0.176100853164502	0.0623958228781019	0.1137050302864	11.37050302864	0.0129625268699019	0.0276624813846182	TRUE
404	Two_238	RBP_Block_One	Rep_Two_MAP_RBP_Block_One_au_rich	0.23308630311717	0.160332002962605	0.0727543001545649	7.27543001545649	0.0803508068166624	0.123273528037117	FALSE
405	Two_239	RBP_Block_One	Rep_Two_MAP_RBP_Block_One_invert	0.11657067038539	0.164620952142188	-0.0480502817567981	-4.80502817567981	0.0817337833460113	0.124475303077412	FALSE
406	Two_24	Move_C3SS	Rep_Two_MAP_Move_C3SS_20bp	0.0366581254752851	0.0435317018371032	-0.0068735763618181	-0.68735763618181	0.607194608637377	0.671962033558697	FALSE
407	Two_240	RBP_Block_One	Rep_Two_MAP_RBP_Block_One_point	0.356467929705325	0.21037829767752	0.146089632027805	14.6089632027805	0.00389956519770719	0.011491026440581	TRUE
