sample	MT	WT	t_statistic	df	p_value	mean_MT	mean_WT	padj
Two_11	0.346468871292776	0.247512761919789	2.67925102736488	3.13679399987914	0.0715911037364436	0.346468871292776	0.247512761919789	0.112468043093845
Two_110	0.348484150682356	0.151688028322856	26.6589931800118	2.27335092629744	0.000691681792964832	0.348484150682356	0.151688028322856	0.00427497431458471
Two_111	0.24844687255075	0.162543159599475	4.738813333921	2.23598528558458	0.0334646647608524	0.24844687255075	0.162543159599475	0.05930748416692
Two_112	0.224550899329483	0.123583044801164	13.2027492168503	2.56010030814177	0.00201178656722308	0.224550899329483	0.123583044801164	0.00764786038532131
Two_113	0.0500259005081791	0.0389674721904217	1.35430821898359	3.98672468703789	0.247310852582833	0.0500259005081791	0.0389674721904217	0.326686484313663
Two_114	0.115372945607116	0.0832930377194377	8.04128022938007	3.62504408719916	0.00194651853244411	0.115372945607116	0.0832930377194377	0.00757317366529036
Two_115	0.238837705767957	0.253817487329186	-0.289926233171961	3.89742919632792	0.786640856154437	0.238837705767957	0.253817487329186	0.835473361867307
Two_116	0.247435623142566	0.229298735210118	1.5141694114254	3.99539857128691	0.204627443302323	0.247435623142566	0.229298735210118	0.277668846769909
Two_117	0.108985389959383	0.0412440448245847	35.526016505901	3.34484571383279	1.98066238003092e-05	0.108985389959383	0.0412440448245847	0.00146388542082546
Two_118	0.190267526365681	0.127521637985347	6.19105642009659	3.70336063634954	0.00444658993133845	0.190267526365681	0.127521637985347	0.0124287433771546
Two_119	0.112732983619665	0.0664110124788062	3.06842258490148	3.99987172111436	0.0373519371758287	0.112732983619665	0.0664110124788062	0.0654974109632489
Two_12	0.194202802833545	0.0961688147666177	5.95832255057281	3.70410722564022	0.00506670730496155	0.194202802833545	0.0961688147666177	0.0135657002036067
Two_120	0.362914367683954	0.391048129543209	-0.808475363069637	3.76790519831068	0.466761389075715	0.362914367683954	0.391048129543209	0.54237490707739
Two_121	0.194909703121446	0.131080120240192	3.98946762988933	3.75865435343439	0.0183748499136255	0.194909703121446	0.131080120240192	0.0357448252225997
Two_122	0.25586705270727	0.225336231895854	1.71878453268483	2.92626785117467	0.186445893880566	0.25586705270727	0.225336231895854	0.255082569100335
Two_123	0.336053230188735	0.295678891247365	1.41123561573619	3.94721296356414	0.231916052009416	0.336053230188735	0.295678891247365	0.310468263173896
Two_124	0.149611139829776	0.16395138694313	-0.388211955583615	2.2424469133678	0.731659272883732	0.149611139829776	0.16395138694313	0.786968289192437
Two_125	0.216331787434313	0.134213597992244	3.07719879234411	3.60935503946167	0.0424604207074458	0.216331787434313	0.134213597992244	0.0731670917380901
Two_126	0.288589963811026	0.164676288605002	4.5179665519262	2.43013381826787	0.0313583579560549	0.288589963811026	0.164676288605002	0.0565813850076643
Two_127	0.343555779626537	0.219512260576161	5.58150796503813	3.25844052894039	0.00907821153148101	0.343555779626537	0.219512260576161	0.021325232748479
Two_128	0.365585278022548	0.117435422019492	22.8016427589012	3.90549818666238	2.66178887515038e-05	0.365585278022548	0.117435422019492	0.00146388542082546
Two_129	0.210149069416897	0.100537733615583	17.7862047964765	2.10318509442485	0.0025036159490116	0.210149069416897	0.100537733615583	0.00882477289299459
Two_13	0.404258934402623	0.254958380795861	6.1968364518123	2.57328004666862	0.0130833792997728	0.404258934402623	0.254958380795861	0.0277256293246249
Two_130	0.326341143142606	0.2640268120032	2.04768873673602	3.94805705249255	0.110898949446937	0.326341143142606	0.2640268120032	0.16243434360169
Two_131	0.104434048206884	0.0422625970829787	21.36493491825	3.48251425319144	8.09805151240094e-05	0.104434048206884	0.0422625970829787	0.0019203950729408
Two_132	0.226308816561413	0.160924608149722	2.93651328259065	3.39632851517845	0.0520619696060172	0.226308816561413	0.160924608149722	0.0864228695459885
Two_133	0.347051225355528	0.164135976381967	21.6660065843354	2.12524578254713	0.00157100674046008	0.347051225355528	0.164135976381967	0.00664119400907053
Two_134	0.14104034449289	0.0710067394968721	6.73915794890743	2.78708719561695	0.00838532467436972	0.14104034449289	0.0710067394968721	0.0202713188729909
Two_135	0.0910168368399509	0.0459087211698082	9.0642567132705	3.31603224747824	0.00188293760519741	0.0910168368399509	0.0459087211698082	0.00744208672530406
Two_136	0.362985056666674	0.171301098525778	25.6522027054085	3.21128797949923	7.96129685491079e-05	0.362985056666674	0.171301098525778	0.0019203950729408
Two_137	0.0109115032047101	0.00789914500204925	1.34429110253755	2.94077340600861	0.273146351234899	0.0109115032047101	0.00789914500204925	0.355161574190548
Two_138	0.183501908997657	0.108265099072423	2.9285913683129	2.19669040089588	0.0890731977410317	0.183501908997657	0.108265099072423	0.134013451586205
Two_139	0.371033844132375	0.423293623022437	-2.81855894428786	2.91823134058488	0.0689917047003699	0.371033844132375	0.423293623022437	0.109072599812013
Two_14	0.29749983101072	0.0980185805447781	20.6800709228534	2.00103974788599	0.00232435007159939	0.29749983101072	0.0980185805447781	0.0086378790941974
Two_140	0.314363904154597	0.123211758581702	10.9435053485766	3.99073207364076	0.000400975734782105	0.314363904154597	0.123211758581702	0.00332809859869147
Two_141	0.337405307963079	0.135329772043608	14.9807517178301	3.99422843925651	0.000116770771915084	0.337405307963079	0.135329772043608	0.00200523601426593
Two_142	0.302883911268614	0.124466451354145	10.8133465921672	3.07673770400107	0.00150959403856032	0.302883911268614	0.124466451354145	0.00648084337243999
Two_143	0.245712338727326	0.130688832632972	6.10793759232156	3.99875857382144	0.00364026287095251	0.245712338727326	0.130688832632972	0.0111217847222966
Two_144	0.346652850552175	0.203625038417046	8.72759649678297	3.13488941090342	0.00266558861708032	0.346652850552175	0.203625038417046	0.00890914853225503
Two_145	0.0670912547107053	0.0669904731496191	0.00133191118090573	3.99892509187727	0.999001083293964	0.0670912547107053	0.0669904731496191	0.999759161068053
Two_146	0.0189468110334706	0.00522630220300886	7.13962130088916	2.03536456117699	0.0181779683053068	0.0189468110334706	0.00522630220300886	0.035500502808011
Two_147	0.252596626234748	0.265922308900056	-0.260148473529779	3.98349007949723	0.807642187222124	0.252596626234748	0.265922308900056	0.850329406419911
Two_148	0.162457862435042	0.0800970157427319	8.4212989448238	3.79976274017957	0.00135944387489415	0.162457862435042	0.0800970157427319	0.00615457317906624
Two_149	0.107101640936841	0.0834650141218074	2.35459329177827	3.86200579053943	0.0804495915904878	0.107101640936841	0.0834650141218074	0.123273528037117
Two_15	0.345806412869308	0.179380869727471	15.8906309093294	3.86671053511726	0.000115071653860655	0.345806412869308	0.179380869727471	0.00200523601426593
Two_150	0.233217552254179	0.116315518821453	8.98096204438351	2.67233565264554	0.00453537769271094	0.233217552254179	0.116315518821453	0.0125478782831669
Two_151	0.345305708076488	0.213728860611701	5.98961096027438	3.60277586711944	0.00542159118313565	0.345305708076488	0.213728860611701	0.0142854624825479
Two_152	0.309509346076315	0.203443750330232	3.03089595119465	3.47873524650237	0.0464529213765167	0.309509346076315	0.203443750330232	0.0781539015050855
Two_153	0.492164071277285	0.496102395981982	-1.17115270626375	2.40657896717681	0.344381553130905	0.492164071277285	0.496102395981982	0.424509934304928
Two_154	0.00582543733872794	0.00499810281107123	0.622339155446912	3.65864153477521	0.570388382246568	0.00582543733872794	0.00499810281107123	0.635466251361948
Two_155	0.166826439316627	0.0795154575555759	6.46345016841464	3.92029649138819	0.00316240759677366	0.166826439316627	0.0795154575555759	0.00984299364495803
Two_156	0.416089493221105	0.408978358827109	0.252696273195311	3.36215492626439	0.815179231435398	0.416089493221105	0.408978358827109	0.854651067904902
Two_157	0.234468811916118	0.121879572840171	9.94297138993717	3.48390300838181	0.00111608682081727	0.234468811916118	0.121879572840171	0.00547134401352135
Two_158	0.27805888658535	0.187569450267632	2.88485087145845	3.23438098017741	0.0578105742150721	0.27805888658535	0.187569450267632	0.0943923474069046
Two_159	0.267075775520874	0.133476344982727	8.57383315915414	3.85945123322612	0.00118993611968378	0.267075775520874	0.133476344982727	0.00575328337478177
Two_16	0.164609320193155	0.0881673893455477	4.42206560658481	2.03826086552456	0.0459044751170529	0.164609320193155	0.0881673893455477	0.0774929783331943
Two_160	0.174564927435181	0.256310953725596	-4.60067459874409	3.89851254393008	0.0106521061437443	0.174564927435181	0.256310953725596	0.0238952651332642
Two_161	0.298926290926743	0.353323031410462	-0.965248630281673	3.9603851020811	0.389589598450191	0.298926290926743	0.353323031410462	0.470911699097561
Two_162	0.342945386133309	0.164110231383808	30.3239841743634	2.05499016471256	0.000933271434574594	0.342945386133309	0.164110231383808	0.00499751800449621
Two_163	0.182945377379835	0.0625681524364976	24.2903116321796	3.93570523858695	1.95278477322479e-05	0.182945377379835	0.0625681524364976	0.00146388542082546
Two_164	0.352855818516689	0.169256395125832	24.3899540790254	3.98804475503508	1.71969313917378e-05	0.352855818516689	0.169256395125832	0.00146388542082546
Two_165	0.0120948950291751	0.0100165562986698	0.829401377545404	3.13736598017352	0.465269095153487	0.0120948950291751	0.0100165562986698	0.54237490707739
Two_166	0.139883511027088	0.065663002368744	4.45175804336376	2.90036339161209	0.0226390966936502	0.139883511027088	0.065663002368744	0.0431964373694935
Two_167	0.141138832542296	0.0571043749047519	21.1918533238866	3.70140757711484	5.32721312530499e-05	0.141138832542296	0.0571043749047519	0.00167395493868689
Two_168	0.0264235661758816	0.0233040339901511	0.744558793504675	3.88429199027773	0.499057564808622	0.0264235661758816	0.0233040339901511	0.573973827424235
Two_169	0.106345521914757	0.0755783609319033	2.08466982164458	3.29357370782396	0.120296127412478	0.106345521914757	0.0755783609319033	0.173546412519092
Two_17	0.315778111425725	0.159156330175953	11.5816327344676	3.49409467893322	0.000654543017159419	0.315778111425725	0.159156330175953	0.00427497431458471
Two_170	0.0155789036251553	0.00489138838332486	10.4885980823889	2.08215859490297	0.00779972598279229	0.0155789036251553	0.00489138838332486	0.0190405075462282
Two_171	0.363270674970238	0.397964460572795	-0.680583788556293	3.33510086239756	0.540409387053398	0.363270674970238	0.397964460572795	0.615844106985337
Two_172	0.208525413169812	0.228575168980626	-0.521544690764206	3.74857531733211	0.63127371084499	0.208525413169812	0.228575168980626	0.69706054989092
Two_173	0.157260487508971	0.0090605928405914	29.2490006547894	2.22227349252503	0.000641722112554773	0.157260487508971	0.0090605928405914	0.00426103482736369
Two_174	0.00772166369662623	0.00410276330945914	3.74287331288323	2.05822185978059	0.061737181733776	0.00772166369662623	0.00410276330945914	0.099177795172324
Two_175	0.182782698987221	0.114838182420546	3.24948945758833	2.66735915508077	0.0560843911682584	0.182782698987221	0.114838182420546	0.0921341491287492
Two_176	0.0987603812230854	0.0789349053767812	0.673992444728014	2.14438224379552	0.565658574854868	0.0987603812230854	0.0789349053767812	0.631702190384718
Two_177	0.482663712459457	0.492214581978639	-1.89896091004121	2.49456814774478	0.172136396559599	0.482663712459457	0.492214581978639	0.237462397470028
Two_178	0.128541411081975	0.124667821286029	0.0629761719905973	3.3152996060955	0.953393503096946	0.128541411081975	0.124667821286029	0.961113288547123
Two_179	0.0181422360372445	0.0111207633175098	6.99105704954761	2.68977764234076	0.00849492162292109	0.0181422360372445	0.0111207633175098	0.0204370578174623
Two_18	0.0811771654713178	0.0539417077094539	2.60383814500132	3.77742204463745	0.0633481696339065	0.0811771654713178	0.0539417077094539	0.10143854815976
Two_180	0.490259627073246	0.490395399291507	-0.0805730992269913	3.89635379014525	0.939749567058687	0.490259627073246	0.490395399291507	0.953094000725185
Two_181	0.0428292073116277	0.0223929270643417	3.82497634938062	3.3906614314959	0.0252962002186067	0.0428292073116277	0.0223929270643417	0.0473590515370907
Two_182	0.111920717364044	0.102506300055484	4.15465005501493	2.61999065564936	0.03283648512313	0.111920717364044	0.102506300055484	0.0584020342547099
Two_183	0.256876330601073	0.212580615410322	1.50902841076154	3.90860270576705	0.20741805918471	0.256876330601073	0.212580615410322	0.280690743135831
Two_184	0.353953117778689	0.235367232849796	5.37491910835205	3.41572387133691	0.00896239074516262	0.353953117778689	0.235367232849796	0.021325232748479
Two_185	0.305251857927978	0.12024082985022	20.4409101050956	2.02617655665981	0.00224166745252813	0.305251857927978	0.12024082985022	0.00845719993453795
Two_186	0.00785062870337565	0.0031669901320646	6.93884022223196	2.27869043898799	0.014114607348972	0.00785062870337565	0.0031669901320646	0.0292542748453754
Two_187	0.0161116650534665	0.00937063153181381	2.53628654878163	2.53589418475123	0.100270121869901	0.0161116650534665	0.00937063153181381	0.148173651902702
Two_188	0.225900011005013	0.165019238684914	2.96394689475052	3.74918854905571	0.0448896291608941	0.225900011005013	0.165019238684914	0.0762970488809736
Two_189	0.377065678687216	0.104753236881852	22.2917141739958	3.94654672415392	2.67265997023572e-05	0.377065678687216	0.104753236881852	0.00146388542082546
Two_19	0.347008124856534	0.167622756631284	21.6064538791529	2.40383593387727	0.000822350848412288	0.347008124856534	0.167622756631284	0.00453861625919466
Two_190	0.267162317961049	0.165723691744127	16.1200994616577	2.00258401540907	0.00380516385737369	0.267162317961049	0.165723691744127	0.0114147741943816
Two_191	0.308186036120603	0.155433706056021	11.7647887169064	2.59860656168785	0.00252530398209272	0.308186036120603	0.155433706056021	0.00882477289299459
Two_192	0.279982648878435	0.165852754781657	6.34690111235318	3.89262570334442	0.00345994715472068	0.279982648878435	0.165852754781657	0.010702196789136
Two_193	0.086437000583109	0.135431303488841	-1.42290100224044	3.54611417240367	0.236461566196722	0.086437000583109	0.135431303488841	0.31570471840742
Two_194	0.446726567893016	0.316395584783817	20.1379273505582	3.97375413401602	3.77558421457031e-05	0.446726567893016	0.316395584783817	0.00146388542082546
Two_195	0.0807957550231889	0.0856677604588658	-0.15148404156892	3.9860152323506	0.886951335411855	0.0807957550231889	0.0856677604588658	0.908851368384987
Two_196	0.390719994686144	0.271380447953503	3.63742581294698	3.77894391179284	0.0242717794258648	0.390719994686144	0.271380447953503	0.0459594910801546
Two_197	0.446044504735449	0.367740993176057	13.4314146238362	3.99782629678079	0.00017833279512382	0.446044504735449	0.367740993176057	0.0023894588637175
Two_198	0.239963430164775	0.168949959058115	4.61266285453647	3.78793648715916	0.0112969662457349	0.239963430164775	0.168949959058115	0.0247977006364579
Two_199	0.490181049053709	0.495087097571294	-1.09731833585713	2.32614824318446	0.372997990558083	0.490181049053709	0.495087097571294	0.456395575670578
Two_2	0.3083290057836	0.15016687367497	15.5818158617011	3.38271739019705	0.000287242281384233	0.3083290057836	0.15016687367497	0.00283871753981518
Two_20	0.325187735853666	0.14539982841757	14.9636454812599	3.64746500009615	0.000208929723555888	0.325187735853666	0.14539982841757	0.00247730957930553
Two_200	0.118388589498902	0.152641799804887	-1.87428274353113	3.93029731993602	0.135430889069263	0.118388589498902	0.152641799804887	0.192094190729441
Two_201	0.0796001286750018	0.0528556129101495	1.35483749479738	2.91249550619109	0.270978276348134	0.0796001286750018	0.0528556129101495	0.353264873354374
Two_202	0.474178257980925	0.48314687786579	-1.01531216076573	2.36314260368166	0.402430530508322	0.474178257980925	0.48314687786579	0.481349534874507
Two_203	0.479174601042568	0.489663778218386	-1.18613945984251	2.38415670852452	0.340262597892311	0.479174601042568	0.489663778218386	0.420473383995957
Two_204	0.18368556994542	0.192703263298165	-0.170919023091125	3.5432272865805	0.873594882405075	0.18368556994542	0.192703263298165	0.905661205655711
Two_205	0.226257970212908	0.0953478087600163	10.8018296177546	3.98293787970292	0.000426169224083703	0.226257970212908	0.0953478087600163	0.00333535012049503
Two_206	0.0955310805940494	0.0520934381298398	2.0968764790497	3.22559714778075	0.120576423155835	0.0955310805940494	0.0520934381298398	0.173546412519092
Two_207	0.0568839904402385	0.0134343121141102	26.8524139732098	2.8023357813518	0.000182328186388082	0.0568839904402385	0.0134343121141102	0.0023894588637175
Two_208	0.225556701797674	0.180414228480743	1.28269951690665	2.96428200258356	0.290697838170988	0.225556701797674	0.180414228480743	0.37215301647597
Two_209	0.154453302121861	0.160340434416556	-0.152424522270409	3.94153775734302	0.88633561134492	0.154453302121861	0.160340434416556	0.908851368384987
Two_21	0.23184804664222	0.161653405129418	1.40238463779273	2.93960178493427	0.257118150450252	0.23184804664222	0.161653405129418	0.338742960116998
Two_210	0.454891451288849	0.477130140628783	-1.39314928239902	2.88334888344787	0.261286140211046	0.454891451288849	0.477130140628783	0.343325851781269
Two_211	0.342717768002818	0.15784956713176	18.9380156476588	3.9792798955203	4.75996267393213e-05	0.342717768002818	0.15784956713176	0.00167395493868689
Two_212	0.371271806865682	0.36380853644351	0.165541613155872	3.99158514286794	0.876563656879624	0.371271806865682	0.36380853644351	0.905661205655711
Two_213	0.114430251275159	0.139608558973483	-0.713411642790123	3.92961460358287	0.515667572419333	0.114430251275159	0.139608558973483	0.588996447396394
Two_214	0.0604017405267052	0.037609811645375	0.957646185127331	3.20424972240752	0.404781346877906	0.0604017405267052	0.037609811645375	0.482251461112912
Two_215	0.234501836993681	0.208361294184871	0.745857770923177	2.83866791318839	0.512678547026958	0.234501836993681	0.208361294184871	0.586928543492931
Two_216	0.0322257061289589	0.0110309584742023	9.4475201310943	2.6134139714419	0.00432607592092099	0.0322257061289589	0.0110309584742023	0.0123550293286731
Two_217	0.143458371934693	0.214071502955785	-1.2572672562958	3.88100369315532	0.278997388386273	0.143458371934693	0.214071502955785	0.359289925379833
Two_218	0.389851618021832	0.438774114825208	-1.34023950788974	2.77886510642888	0.279207231168665	0.389851618021832	0.438774114825208	0.359289925379833
Two_219	0.44951810758852	0.447595471510621	0.0839736025857873	3.99928947448895	0.937112831790118	0.44951810758852	0.447595471510621	0.952412633125466
Two_22	0.172718772602368	0.0751171486927164	11.7840952941497	3.60537183442905	0.000523353155515294	0.172718772602368	0.0751171486927164	0.00372328387780881
Two_220	0.023959784485921	0.0124588424430002	4.64881417732732	3.94489583260627	0.00999625967967654	0.023959784485921	0.0124588424430002	0.0227312206414562
Two_221	0.347260846398341	0.17961698680875	17.6937743688408	3.74784187135848	9.48382986341831e-05	0.347260846398341	0.17961698680875	0.0019678946966593
Two_222	0.352468713264289	0.210324021006343	6.67389470524021	3.39982419849369	0.00458197868213167	0.352468713264289	0.210324021006343	0.0126067700756993
Two_223	0.0212815905975849	0.0067228137511679	6.9913612775529	2.33184751554829	0.0129980334216881	0.0212815905975849	0.0067228137511679	0.0276624813846182
Two_224	0.460542073581459	0.478060854246428	-1.28875310819651	2.26500455427615	0.313377503427906	0.460542073581459	0.478060854246428	0.396096438342886
Two_225	0.0091630074098481	0.00411247596047775	5.72546975010046	2.03641607797926	0.0279968860575225	0.0091630074098481	0.00411247596047775	0.0512590046200229
Two_226	0.249131712089501	0.121350918365217	15.7599061918081	3.10284740814633	0.000459186348002023	0.249131712089501	0.121350918365217	0.00336286472507364
Two_227	0.197615565834211	0.0920985062533152	4.91169370614975	3.96851262159105	0.00813968758318234	0.197615565834211	0.0920985062533152	0.0197734849581698
Two_228	0.35260479230078	0.221915234234635	4.52950316089291	3.99077093856625	0.0106381805747917	0.35260479230078	0.221915234234635	0.0238952651332642
Two_229	0.407435488065671	0.224949344376579	11.5270759619411	3.04796967839254	0.00130130703085249	0.407435488065671	0.224949344376579	0.00605635887150459
Two_23	0.122253854206388	0.0572387347722048	2.4566500884152	3.77113062369857	0.073777215585788	0.122253854206388	0.0572387347722048	0.115175715867468
Two_230	0.209588786428188	0.0854950295731273	7.66232286826872	2.24779156320465	0.0118177290879712	0.209588786428188	0.0854950295731273	0.0256003879029177
Two_231	0.173209269588021	0.052745554405814	18.7137821823046	2.06206200348042	0.00246956487449142	0.173209269588021	0.052745554405814	0.00882477289299459
Two_232	0.332668097277478	0.222705846133595	8.09997206250075	3.99574443728308	0.00126849395737342	0.332668097277478	0.222705846133595	0.00601628562639966
Two_233	0.415093122173559	0.262299378390251	5.86596760337602	2.42264195437543	0.0174738074876797	0.415093122173559	0.262299378390251	0.0343950835132983
Two_234	0.178532454372849	0.066832050492207	11.6936591274117	3.75524638881304	0.00043281130444419	0.178532454372849	0.066832050492207	0.00333535012049503
Two_235	0.341279317028348	0.200216950062673	16.4227887444023	2.48230352667909	0.00135182548354185	0.341279317028348	0.200216950062673	0.00615457317906624
Two_236	0.0623806177771152	0.0282004271078902	22.8376961723798	3.84770684030234	2.98175833876809e-05	0.0623806177771152	0.0282004271078902	0.00146388542082546
Two_237	0.176100853164502	0.0623958228781019	7.94177836025772	2.12488269492272	0.0129625268699019	0.176100853164502	0.0623958228781019	0.0276624813846182
Two_238	0.23308630311717	0.160332002962605	2.45872040002022	3.42827165206536	0.0803508068166624	0.23308630311717	0.160332002962605	0.123273528037117
Two_239	0.11657067038539	0.164620952142188	-2.33776667671683	3.87212046560275	0.0817337833460113	0.11657067038539	0.164620952142188	0.124475303077412
Two_24	0.0366581254752851	0.0435317018371032	-0.570444673761598	3.09280513909023	0.607194608637377	0.0366581254752851	0.0435317018371032	0.671962033558697
Two_240	0.356467929705325	0.21037829767752	7.40658989014929	3.23879441886051	0.00389956519770719	0.356467929705325	0.21037829767752	0.011491026440581
Two_241	0.296627613694556	0.106579965303327	26.2490920234799	2.00128667371049	0.00144332857891118	0.296627613694556	0.106579965303327	0.0063608640026351
Two_242	0.346280982666921	0.178579660821482	16.1863455741518	3.59709944827473	0.000172134399245723	0.346280982666921	0.178579660821482	0.00238119252289917
Two_243	0.255207284104163	0.0963664965483609	11.5021262426723	3.90846051434555	0.000370515476409324	0.255207284104163	0.0963664965483609	0.00323713521494462
Two_244	0.362538820826902	0.232707626591932	4.96425038101111	2.90397897130252	0.0169482512175544	0.362538820826902	0.232707626591932	0.0337609164253685
Two_245	0.336158618622601	0.200537112624565	6.906264217636	3.33802665426692	0.0043701172878607	0.336158618622601	0.200537112624565	0.0123550293286731
Two_246	0.24840023694654	0.090603547550051	12.3877683363405	3.69821668529633	0.000381324770727578	0.24840023694654	0.090603547550051	0.00327413337624714
Two_247	0.133680775571045	0.127375684534308	0.267822861633135	3.37854722105317	0.804370093243392	0.133680775571045	0.127375684534308	0.848678615328833
Two_248	0.039493445170452	0.0288971341781975	1.69759522589388	3.80407264654387	0.168490112557975	0.039493445170452	0.0288971341781975	0.233077989038533
Two_249	0.268754475200532	0.152906487096639	4.18629356793721	3.19847147495063	0.0218869482935438	0.268754475200532	0.152906487096639	0.0419219240391724
Two_25	0.079106818237253	0.124369429964688	-0.611117258164209	2.52242381344069	0.591718083506677	0.079106818237253	0.124369429964688	0.656293108210078
Two_26	0.0596984463937377	0.0312313056871186	4.81416808689953	2.45587267327926	0.0265971475633119	0.0596984463937377	0.0312313056871186	0.0490569610612197
Two_27	0.0310395964880622	0.0472687121376049	-1.09753232995427	3.99832846046911	0.334064673180578	0.0310395964880622	0.0472687121376049	0.413841311552059
Two_28	0.00919783770065525	0.00656876874460423	1.80790384329738	3.61928554739109	0.152394785332667	0.00919783770065525	0.00656876874460423	0.211990511440414
Two_29	0.340368455862029	0.240846196714455	4.75023146679394	3.47752207139141	0.012575953470148	0.340368455862029	0.240846196714455	0.0271117957927866
Two_3	0.0965310092794947	0.0598643098051408	3.27302584849682	3.16721099254458	0.0431603785995971	0.0965310092794947	0.0598643098051408	0.073898070446141
Two_30	0.358672895561037	0.291227193160735	1.680562732074	3.22163720975969	0.185132562531005	0.358672895561037	0.291227193160735	0.253983515538404
Two_31	0.047182265692483	0.0435867173276484	0.360846814640357	3.61627337315403	0.738291392689319	0.047182265692483	0.0435867173276484	0.792390330946726
Two_32	0.210145629899944	0.149248173634797	3.25485902110966	3.95486839414008	0.0317519785447162	0.210145629899944	0.149248173634797	0.0568794435801032
Two_33	0.259479732010265	0.155068845489443	5.02273281709685	3.66078592799982	0.00927776237263989	0.259479732010265	0.155068845489443	0.021691669772651
Two_34	0.416968525197034	0.197440039276812	39.1895717728116	2.31984815147486	0.000251791814570995	0.416968525197034	0.197440039276812	0.00278649608125234
Two_35	0.223808354420187	0.144427769832243	8.03509942792785	3.32473665438134	0.00274073691714889	0.223808354420187	0.144427769832243	0.00905854604853077
Two_36	0.265298615771904	0.18267501436294	5.21544827048173	3.74783578930857	0.00769658891575694	0.265298615771904	0.18267501436294	0.0188812870938274
Two_37	0.296270412045598	0.108579010841206	15.9431013312558	2.24243908021648	0.00235925937284131	0.296270412045598	0.108579010841206	0.00863905270349243
Two_38	0.00796186360110009	0.00697664735583386	0.42149111437637	3.44173451772098	0.698361979728215	0.00796186360110009	0.00697664735583386	0.759354292368234
Two_39	0.0668557022252935	0.049789737314384	3.15130954700299	2.5204492672595	0.0647863926895824	0.0668557022252935	0.049789737314384	0.10340904986991
Two_4	0.0114419215102251	0.00406949485748907	3.7143586489831	2.14576197550244	0.0586919840797102	0.0114419215102251	0.00406949485748907	0.0952071924159469
Two_40	0.00483895097630154	0.00102004243544751	3.12013670591507	2.02557465265847	0.087769465936563	0.00483895097630154	0.00102004243544751	0.133259737915879
Two_41	0.0197676767480293	0.0176684013731826	0.329297310750575	3.98065262652922	0.758528304813285	0.0197676767480293	0.0176684013731826	0.810616085401322
Two_42	0.243522319489612	0.228412598834911	0.262645626325874	2.94772768344999	0.81010743041184	0.243522319489612	0.228412598834911	0.851125528154211
Two_43	0.484396680851403	0.491459727171757	-1.03608902854833	2.93738064626529	0.377811175858956	0.484396680851403	0.491459727171757	0.461151876416078
Two_44	0.0431357734894185	0.0388500458498868	0.641344727697829	3.22202248101834	0.564022023744639	0.0431357734894185	0.0388500458498868	0.631702190384718
Two_45	0.286252156646143	0.28339395750554	0.654857845111481	3.38683743065752	0.554331465099497	0.286252156646143	0.28339395750554	0.627402430953521
Two_46	0.0353372311218166	0.0136943722755511	7.41912707933851	3.00191566814906	0.00505550888890827	0.0353372311218166	0.0136943722755511	0.0135657002036067
Two_47	0.105320966432141	0.0311884185179417	13.7876506597149	3.98793568167233	0.000163411790153989	0.105320966432141	0.0311884185179417	0.00232511632847676
Two_48	0.418458212552497	0.117497655154222	27.6224485698801	3.20963417489759	6.30755502332788e-05	0.418458212552497	0.117497655154222	0.00167395493868689
Two_49	0.364603699833381	0.24187391672155	5.64355045643952	3.25744110316722	0.00878863324636611	0.364603699833381	0.24187391672155	0.0210420161379342
Two_5	0.23611253765969	0.158809338202567	4.27191581518263	2.85638901018522	0.0259696193888144	0.23611253765969	0.158809338202567	0.0480775853369129
Two_50	0.408801068395223	0.204573615499179	6.87911291750764	2.30388043730752	0.0139476967100554	0.408801068395223	0.204573615499179	0.0291846763092756
Two_51	0.319067500583758	0.380586164268329	-0.972443472015181	3.75433666422998	0.389232269225262	0.319067500583758	0.380586164268329	0.470911699097561
Two_52	0.496003701770173	0.497044601589673	-1.45680597515146	3.93731208207014	0.219986562292298	0.496003701770173	0.497044601589673	0.296892433662777
Two_53	0.346404481375132	0.346436754541604	-0.000746953660859446	2.59619444159233	0.999457608579909	0.346404481375132	0.346436754541604	0.999759161068053
Two_54	0.328963819858826	0.239515789081006	2.03586732118953	3.98545448650501	0.111722035310867	0.328963819858826	0.239515789081006	0.16268296369828
Two_55	0.367516207576312	0.222632909531033	7.11303251277105	2.9847465785029	0.00581493948330992	0.367516207576312	0.222632909531033	0.0149761100754303
Two_56	0.359776447503409	0.252944914440976	4.40913738853284	3.0648373754046	0.020696839703207	0.359776447503409	0.252944914440976	0.0401051602031014
Two_57	0.356094539231568	0.162937854627011	21.1596569691807	2.92332841408219	0.000272441761990853	0.356094539231568	0.162937854627011	0.0028265832806551
Two_58	0.15140451683539	0.0791213957805242	2.71367777045526	3.97973855596846	0.053626636069124	0.15140451683539	0.0791213957805242	0.0887244676492483
Two_59	0.0631700507283757	0.0445907711305208	6.01900655113074	3.98764073560681	0.00387607679383358	0.0631700507283757	0.0445907711305208	0.0114897990674353
Two_6	0.278855966645301	0.11303258388831	7.65542921877034	3.166331862964	0.00382114230222874	0.278855966645301	0.11303258388831	0.0114147741943816
Two_60	0.354247587025072	0.262210201322307	2.708173712363	2.89039911296095	0.0763127090253081	0.354247587025072	0.262210201322307	0.118761653420636
